,Unnamed: 0,Tweet,Preprocessed Tweet,label_id,label
893,893,That morning when you get half-way to work and THEN realize the 4 year old is still in the back seat.  #backtrack ,morning get halfway work realize year old still back seat backtrack,2,optimism
894,894,@user A child breathing too heavily in china could infuriate you ,child breathing heavily china could infuriate,0,anger
895,895,When you put vienesse whirls in the same tub as the horrid cherry Bakewell 😩😭😷 #grim ,put finesse whirls tub horrid cherry farewell grim,3,sadness
896,896,Suicide Blast killed 11 people in Cameroon. #bomb #attack   #security #explosion ,suicide blast killed people cameron bomb attack security explosion,3,sadness
897,897,Isis was not defeated in #Mosul. It just changed its address to #Libya.  #Egypt #Sinai ,isis defeated mogul changed address libya egypt shinai,0,anger
898,898,@user This is the most fucking cursed FEHeroes unit I've ever had the displeasure of seeing ,fucking cursed heroes unit ve ever displeasure seeing,0,anger
899,899,One day someone will change ur perspective from bitter to sweet from broken to complete ,one day someone change ur perspective bitter sweet broken complete,2,optimism
900,900,'I'm #angry so I'm going to make you #spend #money on #me.' - @ Me\n#PrimeDay ,i angry i going make spend money men primed,0,anger
901,901,@user Ur so flippin funny!!! I love it!!! #burning!!! ,ur flipping funny love burning,1,joy
902,902,And my mind and my soul. Who made him substitute for my brothers and near me for all the beautiful days and I found you lost and grabbed ,mind soul made substitute brothers near beautiful days found lost grabbed,1,joy
903,903,It's a #blessing to love it's a blessing to have someone to love ,i blessing love i blessing someone love,1,joy
904,904,another chunk of #antarctic the size of #wales broke off. The #glee of knowing humans deserve their #extinction. #climatechange ,another chunk antarctic size wales broke glee knowing humans deserve extinction,0,anger
905,905,"and I don't want to spread it all over my twitter. It's my choice, but I, at least, needed to say this as I don't want to worry people. ",it want spread twitter i choice least needed say it want worry people,2,optimism
906,906,It's an #outrage that airports don't have smoking rooms in the departures area. ,i outrage airports it smoking rooms departures area,0,anger
907,907,@user I don't have a TV in my room 😟 ,it to room,3,sadness
908,908,@user @user I never knew the situation was so dire! ,never knew situation dire,3,sadness
909,909,"@user @user That's a fucking outrage. Yeah, the frowny-face rating doesn't exactly cover it. ",i fucking outrage yeah rating it exactly cover,0,anger
910,910,"@user Everyone in the world uses the word #terror so it serves his own purpose, that's not only in the #GCC the case... ",everyone world uses word terror serves purpose i get case,3,sadness
911,911,KEEF\n \n #annoyed! cant make me bursting out it's not a fire tweet makes me and then blocking people in the joints is too ,keen i annoyed cant make bursting i fire tweet makes blocking people joints,0,anger
912,912,"@user Bholenath ne apna Gussa toh nikaalna hai. Either the government helps take out Terrorism and do HIS work, Or the wrath is on GOVT ",ne anna gusta toh hai either government helps take terrorism work wrath govt,0,anger
913,913,Summer Sale! BOGO 50% OFF everything in our retail showroom! Valid thru 7/15 mix &amp; match...equal or lesser value #BOGO #ragegrafix  ,summer sale bogo everything retail showroom valid thou mix amp match equal lesser value bogo,1,joy
914,914,"Well, my minds officially blown after that #GameOfThrones #GoT #GoTS7e6 #WhiteWalkers #crying ",well minds officially blown got goose crying,3,sadness
915,915,Hmmmm. Seems we only had 14 punters vote in #S20Cup. 163 followers and only 14 punters at the track. #disappointing :( ,hammy seems punters vote cup followers punters track disappointing,3,sadness
916,916,Real Q abt #DonaldTrumpJr mtg not being asked- did they show him proof of #trumpdossier &amp; threaten to blackmail #resistance #Putinspuppet ,real i abt mug asked show proof amp threaten blackmail resistance,0,anger
917,917,@user stand up to #sexism - let people #die for lack of funds - but make sure you stand up against #sexism-are they #mad in #Ludlow ,stand sexism let people die lack funds make sure stand mad ludlow,0,anger
918,918,Unrealistic expectations attract disappointment. And that's what you were #disappointment #sad ,unrealistic expectations attract disappointment i disappointment sad,3,sadness
919,919,"Yuko is best known for her cheery personality, dimply smile and prominent squirrel teeth. | She hates ballons. #OshimaYuko ",yuko best known cheery personality simply smile prominent squirrel teeth hates gallons,1,joy
920,920,Well seeing the #Eclipse2017 was #amazing really cool even though it only lasted 2 mins ,well seeing eclipse amazing really cool even though lasted mins,1,joy
921,921,A bitter woman says 'All men are the same'\n\nA wise woman decides to stop choosing the same kind of men. ,bitter woman says all men savanna wise woman decides stop choosing kind men,2,optimism
922,922,To go back in time to the 1st grade so you can walk up and shove your bully on the playground. Little asshole.\n#StupidReasonsToUseTimeTravel ,go back time it grade walk shove bully playground little asshole,0,anger
923,923,Depression sucks #getHelp   ,depression sucks ethel,3,sadness
924,924,That new Kask aero helmet is grim. Especially in yellow. Looks like a safety hard hat ... #TDF #healthandsafety ,new ask aero helmet grim especially yellow looks like safety hard hat edf,3,sadness
925,925,I'm really upset that it's been 5 years and you still haven't followed me back 😩 @user why you do this to me solána?? 😭 ,i really upset i years still it followed back sola,3,sadness
926,926,"Not all people are #concern, some are just enjoying seeing people in #miserable. ",people concern enjoying seeing people miserable,3,sadness
927,927,@user This pain is restless even if my eyes are closed. I wish I never had won the race as a sperm. ,pain restless even eyes closed wish never race sperm,3,sadness
928,928,Studio window open- terrible smell of cooking from somewhere  ,studio window open terrible smell cooking somewhere,0,anger
929,929,@user I'd never leave the couch again! #excited and #weary ❤️ ,i never leave couch excited weary redhead,1,joy
930,930,@user @user How does this sorry excuse\n for a human being George Soros get away with all his #hatred filled #riots #shameful ,sorry excuse human george sorts get away hatred filled riots shameful,0,anger
931,931,@user #killerspresale - How is it fair that people have bought multiple tickets and are re-selling them at twice the price? #angry ,fair people bought multiple tickets reselling twice price angry,0,anger
932,932,@user #shows how #irritated @user #brandkrk is #feeling for his #community #brothers! So #Helpless 🙈🙈🙈 #ShameOnBhakts ,shows irritated feeling community brothers helpless,0,anger
933,933,The Audacity of Rampant Government!  #threaten ,audacity rampant government threaten,0,anger
934,934,"You can't change who people are, but you can love them #sadly ",ca it change people love sadly,3,sadness
935,935,@user Ya one time I was like hey daddy queue up with me I can make you wild growth and he was like nice try lulu abuser 😞  ,ya one time like hey daddy queue make wild growth like nice try lulu abuser,0,anger
936,936,I am so freaking annoyed that he constantly feels the need to be a time in my life where I'd be happy with just one monitor on my PC ,freaking annoyed constantly feels need time life i happy one monitor pa,0,anger
937,937,@user Oh my lord no I just be letting him hit himself cause he throws himself on the floor and throw tantrums 🤦🏽‍♀️ ,oh lord letting hit cause throws floor throw tantrums,0,anger
938,938,Yay... a big shout out for my friend @user . Welcoming her back on twitter. She a terrific writer. Stay tuned for tweets. ,yay big shout friend welcoming back twitter terrific writer stay tuned tweets,1,joy
939,939,"Longing to see Your face, Christ Jesus, I rejoice in the anticipation of Your coming again! ",longing see face christ jesus rejoice anticipation coming,1,joy
940,940,@user @user Why is this even a thing? #lost ,even thing lost,3,sadness
941,941,Pretty upset with people bashing @user @user cast of 'the Know' catering to kids instead of gamers? lost respect.. ,pretty upset people bashing cast the know catering kids instead gamers lost respect,3,sadness
942,942,I'm extra lazy today 😟 ,i extra lazy today,3,sadness
943,943,@user Here we go can't wait to see how much shit she chats😴  ,go ca it wait see much shit chats,0,anger
944,944,@user @user Is it about rabid penguins on a plane ,rabid penguins plane,1,joy
945,945,Hoping the Giant ice that broke off will cool the ocean and bring back the Great Barrier Reef #optimism #amirighttho #sigh ,hoping giant ice broke cool ocean bring back great barrier reef optimism sigh,2,optimism
946,946,3 hours of hell again. #anxiety. At this point I'm convinced I'll never get an on site job again or play keyboards live. ,hours hell anxiety point i convinced all never get site job play keyboards live,0,anger
947,947,@user There should need to take serious action over terrorism sir ,need take serious action terrorism sir,0,anger
948,948,Boom pagod 😡 ,boom paged,0,anger
949,949,@user @user Inexplicably well paid talking head who lectures in impenetrable consultu-speak #dire ,inexplicably well paid talking head lectures impenetrable dire,0,anger
950,950,"Have you ever just cried, because you were in the middle of some bomb rest and someone woke you up with an emergency. #sleep #cry #kms #dead ",ever cried middle bomb rest someone woke emergency sleep cry ams dead,3,sadness
951,951,I ain't had a gold heart on snap chat in so long. 😐 #depressing ,ai it gold heart snap chat long depressing,3,sadness
952,952,@user Im terrific thanks.\nI hope you managed to get even if it's just 40 winks of 😴. It was a crushing defeat. He was so dejected ,im terrific thanks hope managed get even i winks crushing defeat dejected,1,joy
953,953,#broke #sadness who is ready to #donate 5$ for me via paypal ?\nSend it to info2drag@gmail.com\n#humans #help #helpmeout #helpme #donate ,broke sadness ready donate via papal send humans help helpme donate,3,sadness
954,954,"God's help for Israel in Isaiah 41:10, is for u today. Don’t be afraid or discouraged, He's ur God who will strengthen, help &amp; hold u up. ",god i help israel isaiah today i afraid discouraged i ur god strengthen help amp hold,2,optimism
955,955,@user Oh definitely! I saw the snap and the colour looks great too. ,oh definitely saw snap colour looks great,1,joy
956,956,@user We took a trip to Ireland right before we bought our home.  No way I could do it now.  I dread taking 2 days off of work. ,took trip ireland right bought home way could dread taking days work,3,sadness
957,957,This class makes me fucking angry! ,class makes fucking angry,0,anger
958,958,@user Delaney keeping up his awesome Manchester United transfer record...\n\n😂 ,delay keeping awesome manchester united transfer record in,1,joy
959,959,Chad and Sarah is honestly me and my ex 10 years ago 😂😂 #CBB #horrifying ,chad sarah honestly ex years ago cab horrifying,0,anger
960,960,@user Ngi y do u do this 2 me :-) iloveyou 😘 ,ni loveyou,1,joy
961,961,@user But what will the old woman do now? #heartbreaking #layoffs ,old woman heartbreaking layoffs,3,sadness
962,962,@user my BF and I just rewatched the episode of #GravityFalls you were and he's fanboying  #YeahScience ,of reached episode i annoying,1,joy
963,963,"@user you are a joke bank. I despair at your complete lack of common sense. The UK however, gets it. WTF is wrong​ with you ? ",joke bank despair complete lack common sense uk however gets wif wrong,0,anger
964,964,@user mornin sexy phantom crush hottie happy tremendous totally fun Tuesday love n hugs enjoy it xxoo love yas tons n bunches xxoo ,mornin sexy phantom crush hottie happy tremendous totally fun tuesday love i hugs enjoy xoxo love yas tons i bunches xoxo,1,joy
965,965,Does #fear of #Missions still have a hold on you? Are you so busy looking for opportunities you cannot see anything else? Matthew 10: 27-33 ,fear missions still hold busy looking opportunities see anything else matthew,2,optimism
966,966,@user You can't make this crap up. Therefore my 😐 response. ,ca it make crap therefore response,0,anger
967,967,"Christian, Christ is your sacrifice that turns aside the justly deserved wrath of God &amp; justly satisfied Gods righteous demands. ",christian christ sacrifice turns aside justly deserved wrath god amp justly satisfied gods righteous demands,2,optimism
968,968,#jeremyvine take a slightly dull subject and makes it so tediously boring you actually want to rip your own throat out! ,take slightly dull subject makes tediously boring actually want rip throat,0,anger
969,969,A good head and a good heart are always a formidable combination. (Nelson Mandela) ,good head good heart always formidable combination nelson mandala,2,optimism
970,970,@user @user @user I believe ur mekka n madina also dikling which u kiss. A dark dirty one ,believe ur media i marina also dialing kiss dark dirty one,0,anger
971,971,#TOKYO\nFear death as much as optimism. ,death much optimism,2,optimism
972,972,Dro and his teeth are still fine tho #insecure ,do teeth still fine tho insecure,2,optimism
973,973,@user There is nothing comical or funny about corrupt officers and negotiating the rand amount for a bribe 😡 ,nothing comical funny corrupt officers negotiating rand amount bribe,0,anger
974,974,@user money grabbing and RUBBISH customer service!!! Rapids shut but no reply to emails! #diabolical #CustomerService #crap ,money grabbing rubbish customer service rapids shut reply emails diabolical crap,0,anger
975,975,"big over sized clothes, hours of use for bad haircut, 😊 real big rage #🍑 ",big sized clothes hours use bad haircut real big rage peach,0,anger
976,976,I want to be like Eunice. #relentless ,want like eunice relentless,2,optimism
977,977,@user how could you put this show on air !! Disrespectful to so many mums and families 😡 ,could put show air disrespectful many mums families,0,anger
978,978,@user and @user are talking about #depression today! What's trending in your community? ,talking depression today i trending community,3,sadness
979,979,I keep getting so worried about the amount of plastic that gets thrown away atm as if I didn't panic enough about the environment already :) ,keep getting worried amount plastic gets thrown away atm it panic enough environment already,3,sadness
980,980,"@user I'd just whip up a cake batter or cookies &amp; throw it in 😀 bakewell, frangipani is made with almonds ",i whip cake batter cookies amp throw farewell made almonds,1,joy
981,981,@user @user Yes I also wrote to them cause my friend was getting nervous about it. Hope we get what we want &gt;&lt; ,yes also wrote cause friend getting nervous hope get want it it,2,optimism
982,982,Today's gloomy weather reminded me that winter is coming and then it'll be cold again for 7 months. #pessimist ,today i gloomy weather reminded winter coming all cold months pessimist,3,sadness
983,983,@user @user Rob is #bad ,rob bad,0,anger
984,984,I need a blue water trip lots of functions no dresses #panic ,need blue water trip lots functions dresses panic,3,sadness
985,985,It's taking apart my lawn! GET OFF MY LAWN!  ,i taking apart lawn get lawn,0,anger
986,986,@user  'out of his motherfucking mind'.... don't think anyone could say it any better. #terrifying #biggestcrybabyinhistory ,out motherfucking mind it think anyone could say better terrifying,0,anger
987,987,Update. It's hot as shit and its fogging up my glasses. #pissed ,update i hot shit fogging glasses pissed,0,anger
988,988,"The moment I joined BTS, I was nervous &amp; felt lost. I still have those feelings but whenever I do, the people who bring me back are you guys ",moment joined its nervous amp felt lost still feelings whenever people bring back guys,3,sadness
989,989,"Oh death, where is your sting? ",oh death sting,3,sadness
990,990,the teacher gave us assignment to write a letter on why we should bpe hired (hypothetically) and i'm having a mental breakdown &amp; anxiety ,teacher gave us assignment write letter be hired hypothetically i mental breakdown amp anxiety,3,sadness
991,991,They leave you with so many unasked and unanswered questions.... #Grandparents #sadness #myroots #abuelitos ,leave many unasked unanswered questions grandparents sadness roots abuelita,3,sadness
992,992,I hate getting woken up out my sleep 😡 ,hate getting woken sleep,0,anger
993,993,"@user You really want Fabinho, lol 😃 ",really want fabio laughing loud,1,joy
994,994,UPDATE: One person dead &amp; another in serious condition after home invasion in Flint. Incident happened in college cultural center area. ,update one person dead amp another serious condition home invasion flint incident happened college cultural center area,3,sadness
995,995,@user Hey you lost your credibility (not that you had any) also we told you so #🤣 ,hey lost credibility also told,0,anger
996,996,"Sweet merciful crap that was some bad singing at the #MLBAllStarGame tonight. Anthem and God Bless, both. #wrongnotes #outoftune  ",sweet merciful crap bad singing tonight anthem god bless,0,anger
997,997,We probably wouldn't #worry about what people think of us if we could know how seldom they do. ,probably would it worry people think us could know seldom,2,optimism
998,998,@user @user You mean the President Protector? The rabid revolution sleeper agent gone rogue? ,mean president protector rabid revolution sleeper agent gone rogue,0,anger
999,999,@user first second on #WillTNT is music to my ears 😭❤️ #shaking #missedyou ,first second willing music ears redhead shaking,3,sadness
1000,1000,"@user I skip anything below 718 score tbh. Finding other fully SI horse teams is fun though, I added a few through arena. 🤣 ",skip anything score tbe finding fully si horse teams fun though added arena,1,joy
1001,1001,see me #smiling at my #past like what was I thinking? \nFind #rest oh my #soul d #seas ń #storms still know HIS name. \n#JESUS\n#iLoveJesus ,see smiling past like thinking find rest oh soul seas i storms still know name i jesus,1,joy
1002,1002,i cant do this all alone 😟 ,cant alone,3,sadness
1003,1003,this year keeps getting more depressing and disappointing ,year keeps getting depressing disappointing,3,sadness
1004,1004,"I was deeply struck with her very presence,expressions &amp; soul-penetrating performance.I was lost in her #bliss #NinnuKori  @user ",deeply struck presence expressions amp performance lost bliss,1,joy
1005,1005,I need to get out of this little funk so I can write!! #writing #funk #writerslife #depressed ,need get little funk write writing funk depressed,3,sadness
1006,1006,"'You dare threaten me, Thor, with so puny a weapon?' ",you dare threaten thor puny weapon,0,anger
1007,1007,@user DO THE THING enrage all the people who cannot Do The Thing ,thing enrage people thing,2,optimism
1008,1008,@user That rap reminds me of when the kids were small and they would prepare a performance #cute #crap 😂 ,rap reminds kids small would prepare performance cute crap,1,joy
1009,1009,I thought he cried over some of his relative death or something but when i know the truth . I just wanna burst out 😂 ,thought cried relative death something know truth wan na burst,1,joy
1010,1010,I hope you smiling and just laughing your soul out @user . I love you so much.. My Person\n                 😘😘😘😘\n                    😘😘😘😘 ,hope smiling laughing soul love much person i,1,joy
1011,1011,The lecturer tonight had such a muppet frown it was great. ,lecturer tonight muppet frown great,1,joy
1012,1012,@user omg why ☹ ,om,3,sadness
1013,1013,"@user @user So much crow eating to come, crows may become an endangered species. #revenge ",much crow eating come crows may become endangered species revenge,0,anger
1014,1014,@user @user Have you ever been to one of these things where someone wasn't unhappy? ,ever one things someone it unhappy,3,sadness
1015,1015,"As horrid as it will be to see him move on, let's not rewrite history, he's been our best servant under Hughes, none have out shone him ",horrid see move let i rewrite history i best servant hughes none shone,2,optimism
1016,1016,@user #strange but #amazing but I #love your #pictures 😍 ,strange amazing love pictures,1,joy
1017,1017,"Wow, only 9 out of 60 pages left in my first full art book :O #amazing ",wow pages left first full art book amazing,1,joy
1018,1018,"Im not naive not to notice the way you looked at me, your seductions and discreet moves but you scare me honey to tell you quite frankly. ",im naive notice way looked seduction discreet moves scare honey tell quite frankly,0,anger
1019,1019,@user @user Yip. Coz he's a miserable huffy get 😊 ,yip coz i miserable huffy get,0,anger
1020,1020,@user That actually was a solid insult. ,actually solid insult,0,anger
1021,1021,@user @user Trump is now fuming.  He feels the whole game may now be blown because of Jr's stupidity. ,trump fuming feels whole game may blown or i stupidity,0,anger
1022,1022,"No one wants the chubby, scarred toy. #hurting ",one wants chubby scarred toy hurting,3,sadness
1023,1023,@user this is a fucking dreadful opinion ,fucking dreadful opinion,0,anger
1024,1024,When you are with your friend and you are still laughing 😂🙌🏻🔝💕 @user #FriendsForever #laugh #summer ,friend still laughing tomorrow twoyears laugh summer,1,joy
1025,1025,"@user @user Billy Joel is in huge danger, he's so brave #inspiring ",billy joel huge danger i brave inspiring,1,joy
1026,1026,"Mothafuckas wanna adopt the dark, but I was born in it ",muthafuckas wan na adopt dark born,0,anger
1027,1027,"9. So to summarize... Aman, Norwood and Mitchell clearly lead the field in resources, though Mitchell's burn rate is alarming. ",summarize aman wormwood mitchell clearly lead field resources though mitchell i burn rate alarming,0,anger
1028,1028,I'm still bitter about the fact that I didn't get the Php 10/liter promo. ,i still bitter fact it get pop liter promo,0,anger
1029,1029,@user Brilliant &amp; clever as always. #delight ,brilliant amp clever always delight,1,joy
1030,1030,@user Let's see how many Republicans do more than feign outrage. ,let i see many republicans feign outrage,0,anger
1031,1031,When you get paid and you instantly start buying crap online that you don't need.. ,get paid instantly start buying crap online it need,3,sadness
1032,1032,♪ Racing all around the seven seas\nChasing all the girls and making robberies\n'Causing panic everywhere they go\nParty-hardy on Titanic... ♪ ,i racing around seven girls making panic everywhere titanic i,1,joy
1033,1033,"#MTPDaily, @user that look you've been giving the camera, so, umm, #angry? #frightened? #terrified? #IFeelYourPain #NotmyPresident ",look ve giving camera umm angry frightened terrified,0,anger
1034,1034,Shitty is the worst feeling ever #depressed #anxiety ,shitty worst feeling ever depressed anxiety,3,sadness
1035,1035,@user Humanist &amp; sailor!? 😂😂😂😂😂😂😂😂  You forgot to add big time loser! #arsehole 🇬🇧 ,humanist amp sailor forgot add big time loser arsehole,0,anger
1036,1036,@user Wow you don't read mine? #offended ,wow it read mine offended,0,anger
1037,1037,@user mine says the same thing. No way my offense isnt a 99 lol..wtf ,mine says thing way offense isn't lol wif,0,anger
1038,1038,I love watching the bats in the evenings over the vegetable garden. #bliss #happy #urbanfarm ,love watching bats evenings vegetable garden bliss happy,1,joy
1039,1039,School duties. 😧 good night ppl ,school duties good night pal,3,sadness
1040,1040,@user 5000 likes. There are 300 million people in the U.S. Ha. You are Real popular 😅 ,likes million people us ha real popular,1,joy
1041,1041,@user Thing is tho my pout was actually serious ,thing tho pout actually serious,2,optimism
1042,1042,facts about all the horrific ways i could kill them if i were in fact those animals. ,facts horrific ways could kill fact animals,0,anger
1043,1043,A little positivity for a dreary Tuesday.  From my little jar of positivity now available in my #Etsy store #selfhelp #HandmadeHour #anxiety ,little positivity dreary tuesday little jar positivity available easy store anxiety,2,optimism
1044,1044,"Man, don't believe the hype, this #DJKhaled comp is garbage. #sad #terrible #trumpofhiphop ",man it believe hype khaled comp garbage sad terrible,3,sadness
1045,1045,@user @user A few not many #giggles ,many giggles,1,joy
1046,1046,OMG my darling best friend's hubbie died today whilst on holiday abroad. #shocked #tears #grief #sosad ,om darling best friend i hubble died today whilst holiday abroad shocked tears grief sound,3,sadness
1047,1047,@user karamadai ranganatha. Pallikondeeswarar shiva. Some more avl. Dont outrage without reason @user ,shiva all dont outrage without reason,0,anger
1048,1048,better care about yourself than about others because others wont care about you #lonely #sad #depressed ,better care others others wont care lonely sad depressed,3,sadness
1049,1049,Beautiful morning at the beach on Anna Maria Island with my wife. #vacation #blessed #happy ,beautiful morning beach anna maria island wife vacation blessed happy,1,joy
1050,1050,"love getting 5 hours of sleep, and then getting woken up to HORRID allergies. Oh good morning, world. #allergy #wonderful ",love getting hours sleep getting woken horrid allergies oh good morning world allergy wonderful,0,anger
1051,1051,Best evening adult drink w/chocolate #satisfaction is @user DARK hot chocolate + chili powder + cinnamon + whiskey #delicious ☕️ ,best evening adult drink chocolate satisfaction dark hot chocolate chili powder cinnamon whiskey delicious,1,joy
1052,1052,what will we do when #GoTS7 is over? im starting acknowledging  #endoftheworld #GameOfThrones #dontleaveusjustyet ,gots im starting acknowledging,3,sadness
1053,1053,'How We Are Ruining America' By this liberal lip service pointing out an inequity that they protect while feigning indignation for all. ,how ruining america liberal lip service pointing inequity protect feigning indignation,0,anger
1054,1054,@user apparently u left a calling card... @ which address cos it certainly wasn't the address u were supposed to be delivering 2!!! #awful ,apparently left calling card address cos certainly it address supposed delivering awful,0,anger
1055,1055,Some people are so irrational! #irritated 😒 ,people irrational irritated,0,anger
1056,1056,"Library vendors sometimes really irritate me, esp. when a new owner has little commitment to what was once a great product + poor manners. ",library vendors sometimes really irritate esp new owner little commitment great product poor manners,0,anger
1057,1057,'The happiest moments in life are not actually spent laughing or smiling the whole time with so many people around.'\n#JonaxxBBTWKab39 ,the happiest moments life actually spent laughing smiling whole time many people around i,1,joy
1058,1058,Those people's #crying who don't usually cry is really #gloomy ,people i crying it usually cry really gloomy,3,sadness
1059,1059,Unfortunately listening to @user @user (as good as his show is) actually makes me want to emigrate  #worstgovernmentever ,unfortunately listening good show actually makes want emigrate,0,anger
1060,1060,Tooth was not lettin me sleep last night #restless ,tooth letting sleep last night restless,3,sadness
1061,1061,"Here in South Bend, IN, Quad Cities River Bandits leading the SB Cubs 3-0. Organist v fond of   'Master of the House' from 'Les Miz.' #sadly ",south bend quad cities river bandits leading so cubs organist i fond master house les miz sadly,3,sadness
1062,1062,@user UGH I can't even contain my excitement!! 😍 ,ugh ca it even contain excitement,1,joy
1063,1063,its horribly gloomy out rn and im flourishing ,horribly gloomy in im flourishing,3,sadness
1064,1064,I love #tattoos but seriously #justtattooofus that's just #revenge &amp; it's #permanent for life not sure it's worth the #5mins of fame 🤔 ,love tattoos seriously i revenge amp i permanent life sure i worth mins fame,0,anger
1065,1065,"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions ",music empowering nit literally bring people tears smiles laughter many emotions,1,joy
1066,1066,"Stated at home the whole day, no eat, no enough sleep, chest and body aching. 😥 ",stated home whole day eat enough sleep chest body aching,3,sadness
1067,1067,"@user happy birthday love!! 🎉🎁 i hope you're having the best day, i'm glad we met💕 ",happy birthday love hope re best day i glad met twoyears,1,joy
1068,1068,Soooo @user we need longer episodes 🙏🏽🙏🏽😫😫 #insecure ,soooo need longer episodes insecure,3,sadness
1069,1069,i'll never delete someone off facebook. it gives them a satisfaction that someone intimidated and i most certainly am not. ,all never delete someone facebook gives satisfaction someone intimidated certainly,2,optimism
1070,1070,"One arm around my waist, hand down my crouch to pull me towards yourself with. You behind my back, jeans around your ankles you inside ",one arm around waist hand crouch pull towards behind back jeans around ankles inside,1,joy
1071,1071,@user September? Really? 😢 ,september really,3,sadness
1072,1072,"@user I am so stressed today I have time so if they drop it, it would be so nice. 😢 ",stressed today time drop would nice,3,sadness
1073,1073,So I now have 3 pairs of shit arsehole neighbours; Any advice? #noisy #norespect #bigbuilding #awful #killinginthenameof ,pairs shit arsehole neighbours advice noisy respect awful,0,anger
1074,1074,Make her burst into laughter bcs of you. ,make burst laughter bus,1,joy
1075,1075,I went so deep into my thoughts that I started shaking. I real deal upset myself to that point of anxiousness. ,went deep thoughts started shaking real deal upset point,3,sadness
1076,1076,@user I don't even read the news anymore is to depressing ,it even read news anymore depressing,3,sadness
1077,1077,@user Then dont disappoint them 😂 ,dont disappoint,3,sadness
1078,1078,"Are you #different?! Don't be #afraid, just keep #calm and be what you are :) ",different it afraid keep calm,2,optimism
1079,1079,This officer is a hero! 👏 #dogs_of_instagram #adorable #doglovers ,officer hero adorable,1,joy
1080,1080,"Yeah i might look weak when i forgive, but you know what? I pity more on those who hold the rage, hatred &amp; revenge inside. ",yeah might look weak forgive know pity hold rage hatred amp revenge inside,0,anger
1081,1081,Cyclist slams breaks to pace it to traffic lights. I slam car breaks&amp;tell him careful nearly ran him over=all the cussing #charming #bulwell ,cyclist slams breaks pace traffic lights slam car breaks amp tell careful nearly ran overall cussing charming unwell,0,anger
1082,1082,@user Are u going to see her in the airport? 😃 ,going see airport,1,joy
1083,1083,"The #eclipse is boring. Check out @user , or @user , or @user , or @user These shows aren't boring.  ",eclipse boring check shows it boring,2,optimism
1084,1084,@user 😂😂 i love ur angry comments ,love ur angry comments,1,joy
1085,1085,@user Always saddens me when marriage doesn't work. It's never helps when people get involved and start twisting things too.. ,always saddens marriage it work i never helps people get involved start twisting things,3,sadness
1086,1086,'She's alway been an achiever'\nI feel like I'm not.\n #thoughts  ,she i alway achiever feel like i not thoughts,3,sadness
1087,1087,@user Not like that.. You said you wanna leave for a while and come back soon. I don't look for you bcs i'm afraid i'll annoy you.. ,like said wan na leave come back soon it look bus i afraid all annoy,0,anger
1088,1088,#sad #realDonaldTrump #faketweets: Working hard to get the Olympics for the United States (L.A.). Stay tuned! #cnn ,sad working hard get olympics united states la stay tuned can,3,sadness
1089,1089,Received an award at work today.. doesn't mean I need to go up on stage... I'm good thanks. Let me just do my work. #stagefright #shaking 😳 ,received award work today it mean need go stage i good thanks let work shaking,1,joy
1090,1090,I'm shaking in my boots now. The Taffia are in full flow 😂😂 ,i shaking boots raffia full flow,1,joy
1091,1091,"@user there would likely have been signs. But let her grieve. It's not your yen yen yen, after all. ",would likely signs let grieve i yen yen yen,3,sadness
1092,1092,I really want a fucking knife that I'm not afraid to use! ,really want fucking knife i afraid use,0,anger
1093,1093,Can't sleep!! Maybe #worry !!!!!! Or Maybe I need to Chang my pillow !! Maybe..!😏 ,ca it sleep maybe worry maybe need chang pillow maybe,3,sadness
1094,1094,Can't pretend that I was perfect leaving you in fear #revenge 🔥🔥🔥 ,ca it pretend perfect leaving fear revenge fire fire fire,0,anger
1095,1095,When you're leaving for work and your husband is still sound asleep in bed... 😅 can I just stay home? ,re leaving work husband still sound asleep bed stay home,3,sadness
1096,1096,"@user &gt; She strikes out again, a slap, then another, advancing, furious, spitting every word. 'Dosph'natha waela lotha ligrr lu'dos&gt; ",it strikes slap another advancing furious spitting every word walla lotta light kudos it,0,anger
1097,1097,Happy bday @user . You legit the big sister I never had 😌 have an amazing day dude 🙏🏽 ,happy day legit big sister never amazing day dude,1,joy
1098,1098,@user I was wondering earlier how much NPD rage has been slung at Jr. because he's not as cocky as usual. Lol Hopefully a lot. ,wondering earlier much nod rage slung or i cocky usual laughing loud hopefully lot,0,anger
1099,1099,You choose your mood on weather you're going to be a #blessing or be rude.. ,choose mood weather re going blessing rude,2,optimism
1100,1100,"I still think of you\njust to check\nif it still hurts.\nYes, it does!💔  #selenophile😌😌😌 ",still think youngest checking still brokenhearted,3,sadness
1101,1101,"#PMDD symptoms: Feelings of #sadness or #despair, or even thoughts of suicide. ",padd symptoms feelings sadness despair even thoughts suicide,3,sadness
1102,1102,"#TrumpRally : divisive, rude, incoherent. This man is truly insane. #terrifying #ridiculous I am an Arizonan Against Trump. ",divisive rude incoherent man truly insane terrifying ridiculous arizona trump,0,anger
1103,1103,"@user Well, thank you. Sincerely 😊 ",well thank sincerely,1,joy
1104,1104,@user They are my hetero guilty pleasure 😂 ,hetero guilty pleasure,1,joy
1105,1105,12 PM Reminder: You are ok. You are safe. Don't panic. #anxiety #calm #panic ,am reminder ok safe it panic anxiety calm panic,2,optimism
